Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,Hosting Duration (Years)
24614110,2014-12-08,Astoria Gem: 15min. From Manhattan,Queens,apartment,60.0,entire home/apt,11106.0,2.0,1,3,150.0,60.0,10.646575342465754
24614828,2014-12-08,Ideal Location for Visiting NYC,Queens,apartment,90.0,entire home/apt,11109.0,1.0,1,0,125.0,94.0,10.646575342465754
24630998,2014-12-08,"SAFE, Sleek and Sassy Private Room",Bronx,apartment,85.0,private room,10463.0,1.0,1,3,51.0,87.0,10.646575342465754
24633966,2014-12-08,Private room for 2 in cool BK apt,Brooklyn,apartment,90.0,private room,11218.0,1.0,1,0,40.0,94.0,10.646575342465754
24633417,2014-12-08,Cozy Room in Greenpoint Brooklyn,Brooklyn,apartment,95.0,private room,11222.0,1.0,1,14,60.0,97.0,10.646575342465754
24627618,2014-12-08,Private room. Optional furnishing.,Brooklyn,apartment,90.0,private room,11237.0,2.0,1,0,40.0,94.0,10.646575342465754
24635658,2014-12-08,Mama Carmen's,Brooklyn,apartment,100.0,private room,11237.0,1.0,1,1,60.0,100.0,10.646575342465754
24625694,2014-12-08,Apartment share available,Manhattan,apartment,90.0,private room,10033.0,1.0,1,0,40.0,94.0,10.646575342465754
24621380,2014-12-08,Spacious Upper East Side Apartment,Manhattan,apartment,80.0,private room,10128.0,1.0,1,1,75.0,80.0,10.646575342465754
24619983,2014-12-08,Room available for the holidays,Queens,apartment,90.0,private room,11102.0,1.0,1,0,120.0,94.0,10.646575342465754
24628296,2014-12-08,【紐約之家 New York Hostel 】 Warm Home,Queens,apartment,100.0,private room,11367.0,1.0,1,1,60.0,100.0,10.646575342465754
24628296,2014-12-08,紐約之家New York Home － Warm Home,Queens,bed & breakfast,90.0,private room,11367.0,2.0,1,0,68.0,94.0,10.646575342465754
24628296,2014-12-08,【紐約之家New York Hostel 】 Warm Home,Queens,house,80.0,private room,11367.0,1.0,1,1,90.0,80.0,10.646575342465754
24628296,2014-12-08,纽约之家NEW YOUR HOME,Queens,house,90.0,private room,11367.0,1.0,1,0,58.0,94.0,10.646575342465754
24628296,2014-12-08,【紐約之家 New York Home 】 Warm Home,Queens,villa,90.0,private room,11367.0,3.0,1,6,180.0,92.0,10.646575342465754
24628296,2014-12-08,【紐約之家 New York Hostel 】 Warm Home,Queens,apartment,90.0,shared room,11367.0,2.0,1,0,64.0,94.0,10.646575342465754
24665932,2014-12-09,Williamsburg Duplex w/ Huge Terrace,Brooklyn,apartment,90.0,entire home/apt,11211.0,3.0,1,0,325.0,94.0,10.643835616438356
24664253,2014-12-09,Fort Greene Studio Near All Subways,Brooklyn,apartment,85.0,entire home/apt,11217.0,1.0,1,10,185.0,86.0,10.643835616438356
24660443,2014-12-09,HOUSE SUITE,Brooklyn,apartment,95.0,entire home/apt,11221.0,3.0,1,5,120.0,96.0,10.643835616438356
24677626,2014-12-09,Cozy East Village 1 Bedroom!,Manhattan,apartment,90.0,entire home/apt,10003.0,1.0,1,0,125.0,94.0,10.643835616438356
24670063,2014-12-09,"X-Large 1 bedroom, fully furnished",Manhattan,apartment,100.0,entire home/apt,10009.0,1.0,1,7,195.0,100.0,10.643835616438356
24678151,2014-12-09,"Charming studio, super location!",Manhattan,apartment,90.0,entire home/apt,10009.0,2.0,1,34,175.0,93.0,10.643835616438356
24675259,2014-12-09,CHARMING 1BEDROOM APT CHELSEA NYC,Manhattan,apartment,90.0,entire home/apt,10011.0,1.0,1,0,200.0,94.0,10.643835616438356
24658255,2014-12-09,Large studio in midtown Manhattan,Manhattan,apartment,100.0,entire home/apt,10022.0,2.0,1,1,155.0,100.0,10.643835616438356
24657274,2014-12-09,PENTHOUSE STUDIO WITH LARGE TERRACE,Manhattan,apartment,90.0,entire home/apt,10024.0,1.0,1,0,175.0,94.0,10.643835616438356
24668411,2014-12-09,Very comfortable one bedroom!,Queens,apartment,90.0,entire home/apt,11103.0,2.0,1,0,130.0,94.0,10.643835616438356
24677344,2014-12-09,Factory building Apartment Red Room,Brooklyn,apartment,100.0,private room,11201.0,1.0,1,2,108.0,100.0,10.643835616438356
24677344,2014-12-09,Factory building Aprtment Blue Room,Brooklyn,apartment,85.0,private room,11201.0,1.0,1,6,108.0,88.0,10.643835616438356
24677344,2014-12-09,Factory building Green Room,Brooklyn,apartment,100.0,private room,11201.0,1.0,1,4,110.0,100.0,10.643835616438356
24670323,2014-12-09,1 room king size,Brooklyn,apartment,60.0,private room,11206.0,1.0,1,3,65.0,60.0,10.643835616438356
24677844,2014-12-09,1 Bedroom in the Heart of Brooklyn,Brooklyn,apartment,90.0,private room,11213.0,2.0,1,5,86.0,92.0,10.643835616438356
24662844,2014-12-09,Nice and comfortable room in BK!,Brooklyn,apartment,90.0,private room,11221.0,1.0,1,0,120.0,94.0,10.643835616438356
24661086,2014-12-09,Bedroom in Greenpoint,Brooklyn,apartment,100.0,private room,11222.0,1.0,1,2,42.0,100.0,10.643835616438356
24642400,2014-12-09,Nice Bedroom in Prospect Heights,Brooklyn,apartment,100.0,private room,11238.0,1.0,1,2,95.0,100.0,10.643835616438356
24666317,2014-12-09,Spacious Room in Clinton Hill,Brooklyn,apartment,100.0,private room,11238.0,1.0,1,1,70.0,100.0,10.643835616438356
24671330,2014-12-09,Cozy Room With Great Community,Brooklyn,house,100.0,private room,11221.0,1.0,1,2,45.0,100.0,10.643835616438356
24667595,2014-12-09,1 BR in loft / Bushwick,Brooklyn,loft,90.0,private room,11221.0,1.0,1,2,40.0,90.0,10.643835616438356
24666036,2014-12-09,"1Bd in Shared 2Bd Apt, West Chelsea",Manhattan,apartment,95.0,private room,10001.0,1.0,1,39,129.0,95.0,10.643835616438356
24678971,2014-12-09,Spacious East Village Apartment,Manhattan,apartment,100.0,private room,10003.0,1.0,1,17,125.0,100.0,10.643835616438356
24642885,2014-12-09,Sunny single room,Manhattan,apartment,90.0,private room,10009.0,1.0,1,0,70.0,94.0,10.643835616438356
24672682,2014-12-09,East Village sunny/new bedroom,Manhattan,apartment,80.0,private room,10009.0,1.0,1,1,110.0,80.0,10.643835616438356
24655701,2014-12-09,Cozy room in NY prime location (WV),Manhattan,apartment,90.0,private room,10011.0,1.0,1,0,100.0,94.0,10.643835616438356
24674100,2014-12-09,GORGEOUS Private Rm /Soho,Manhattan,apartment,90.0,private room,10012.0,1.0,1,2,200.0,90.0,10.643835616438356
24674100,2014-12-09,GORGEOUS Private Room in SOHO,Manhattan,apartment,90.0,private room,10012.0,1.0,1,1,200.0,94.0,10.643835616438356
24677080,2014-12-09,Midtown Manhattan @ $80 per night!,Manhattan,apartment,100.0,private room,10016.0,1.0,1,2,80.0,100.0,10.643835616438356
24643923,2014-12-09,Affordable room in a friendly house,Manhattan,apartment,90.0,private room,10027.0,1.0,1,2,35.0,90.0,10.643835616438356
24666854,2014-12-09,Private Room With Balcony UES,Manhattan,apartment,90.0,private room,10028.0,1.0,1,0,110.0,94.0,10.643835616438356
24657618,2014-12-09,Subletting a Room UES/East Harlem,Manhattan,apartment,90.0,private room,10029.0,1.0,1,0,55.0,94.0,10.643835616438356
24657131,2014-12-09,Comfy One Bedroom,Manhattan,apartment,90.0,private room,10039.0,1.0,1,0,95.0,94.0,10.643835616438356
24686394,2014-12-10,4-Hour New York City tour for 5 pax,Brooklyn,apartment,90.0,entire home/apt,11214.0,5.0,1,0,750.0,94.0,10.64109589041096
24686394,2014-12-10,6 hour New York City tour,Brooklyn,apartment,90.0,entire home/apt,11214.0,2.0,1,0,750.0,94.0,10.64109589041096
24695277,2014-12-10,Park Slope Alcove Studio,Brooklyn,apartment,95.0,entire home/apt,11217.0,1.0,1,8,148.0,98.0,10.64109589041096
24705035,2014-12-10,"Cool Brooklyn, Close to Manhattan",Brooklyn,apartment,90.0,entire home/apt,11221.0,3.0,1,26,199.0,94.0,10.64109589041096
24705035,2014-12-10,Minutes To Manhattan!!,Brooklyn,apartment,90.0,entire home/apt,11237.0,3.0,1,40,211.0,94.0,10.64109589041096
24691848,2014-12-10,"Prospect Park, Large Apt",Brooklyn,apartment,100.0,entire home/apt,11238.0,1.0,1,1,109.0,100.0,10.64109589041096
24680179,2014-12-10,"Amazing, huge and lovely apartment",Manhattan,apartment,100.0,entire home/apt,10001.0,3.0,1,1,350.0,100.0,10.64109589041096
24702001,2014-12-10,East Village Studio,Manhattan,apartment,100.0,entire home/apt,10003.0,1.0,1,1,160.0,100.0,10.64109589041096
24711020,2014-12-10,Chelsea 23rd St Sunny Studio,Manhattan,apartment,100.0,entire home/apt,10011.0,1.0,1,1,150.0,100.0,10.64109589041096
24707895,2014-12-10,West Village/Meatpacking Loft!,Manhattan,apartment,90.0,entire home/apt,10014.0,3.0,1,0,380.0,94.0,10.64109589041096
24702218,2014-12-10,Midtown Luxury steps to Bryant Park,Manhattan,apartment,90.0,entire home/apt,10016.0,1.0,1,5,169.0,90.0,10.64109589041096
24715671,2014-12-10,1AA  AMAZING APT  27ST PARK AVE NY,Manhattan,apartment,95.0,entire home/apt,10016.0,1.0,1,14,275.0,99.0,10.64109589041096
24715671,2014-12-10,3NN GREAT 1BR APT IN NEW YORK CITY,Manhattan,apartment,90.0,entire home/apt,10016.0,2.0,1,2,275.0,90.0,10.64109589041096
24715671,2014-12-10,3S  GREAT 1BR APT PARK AVE MUST SEE,Manhattan,apartment,90.0,entire home/apt,10016.0,2.0,1,3,274.0,93.0,10.64109589041096
24680496,2014-12-10,In Hell's Kitchen for Spring,Manhattan,apartment,90.0,entire home/apt,10019.0,2.0,1,4,150.0,90.0,10.64109589041096
24710788,2014-12-10,beautiful studio near central park,Manhattan,apartment,90.0,entire home/apt,10023.0,2.0,1,5,165.0,92.0,10.64109589041096
24693502,2014-12-10,Cozy 1 Bedroom West 127th Harlem,Manhattan,apartment,85.0,entire home/apt,10027.0,1.0,1,9,175.0,89.0,10.64109589041096
24693502,2014-12-10,West 127th Street Harlem 3 Bedroom,Manhattan,apartment,90.0,entire home/apt,10027.0,3.0,1,18,250.0,93.0,10.64109589041096
24702544,2014-12-10,1 bedroom apt in Hell's Kitchen,Manhattan,apartment,100.0,entire home/apt,10036.0,1.0,1,1,150.0,100.0,10.64109589041096
24704542,2014-12-10,Harlem Rental 20 feet from train...,Manhattan,apartment,80.0,entire home/apt,10039.0,2.0,1,2,85.0,80.0,10.64109589041096
24704747,2014-12-10,True one bedroom,Manhattan,apartment,90.0,entire home/apt,10075.0,2.0,1,0,250.0,94.0,10.64109589041096
24679844,2014-12-10,Cozy room in historic neighborhood,Brooklyn,apartment,90.0,private room,11205.0,1.0,1,0,65.0,94.0,10.64109589041096
24704827,2014-12-10,South side Williamsburg Private BR,Brooklyn,apartment,100.0,private room,11211.0,1.0,1,10,85.0,100.0,10.64109589041096
24707177,2014-12-10,Spacious Room in Brooklyn,Brooklyn,apartment,90.0,private room,11213.0,1.0,1,3,45.0,90.0,10.64109589041096
24711354,2014-12-10,Good sleep in Crown Heights,Brooklyn,apartment,85.0,private room,11213.0,1.0,1,11,54.0,87.0,10.64109589041096
24713524,2014-12-10,Brand New 3/2.5 Greenpoint/Wburg,Brooklyn,apartment,90.0,private room,11222.0,3.0,1,0,90.0,94.0,10.64109589041096
